,Actual,Predictions
293,281.9449285,305.1989440917969
294,217.844512,231.35623168945312
295,148.6272508333333,128.56564331054688
296,46.588677,58.92738342285156
297,15.848315833333332,39.3587646484375
298,102.097016,88.67814636230469
299,204.08824283333337,182.43121337890625
300,294.18690383333336,279.9119567871094
301,359.11239216666667,357.81488037109375
302,403.62227500000006,396.1309814453125
303,441.3374886666667,433.60003662109375
304,467.5858953333333,472.5411682128906
305,488.1139805,492.012939453125
306,502.5453064333333,510.33428955078125
307,511.7955008333333,533.0660400390625
308,515.0258998333334,526.7674560546875
309,515.1324298333334,523.7062377929688
310,513.8724806666667,515.5197143554688
311,507.7082285,512.6937255859375
312,502.736659,514.298828125
313,500.7007936666667,498.60638427734375
314,502.6062016666667,490.076416015625
315,479.9314555,450.486083984375
316,449.9094668333334,429.81109619140625
317,438.5540521666666,407.4429931640625
318,386.8579500000001,355.82562255859375
319,309.67482850000005,317.0101013183594
320,304.0871638333333,292.20001220703125
321,241.1712063333333,213.91290283203125
322,138.68172,115.87715148925781
323,46.61389866666666,64.02139282226562
324,13.761361,40.1126708984375
325,80.30387733333333,91.10227966308594
326,164.57053566666664,191.7908477783203
327,286.182808,289.64373779296875
328,335.1560561666667,358.0499267578125
329,406.5963509999999,394.8841552734375
330,447.7583163333333,430.0249938964844
331,471.621049,462.9466552734375
332,479.63134133333335,486.6004638671875
333,497.16512416666666,498.80352783203125
334,506.577599,525.483642578125
335,510.0134019999999,511.505126953125
336,495.9258051666667,509.81134033203125
337,503.0437618333333,509.62353515625
338,467.7328633333333,508.7210998535156
339,455.8963493333333,510.1109619140625
340,411.352369,495.300048828125
341,437.3977795,483.060546875
342,424.857877,446.9208679199219
343,329.6231611666667,421.81756591796875
344,296.59893616666665,393.60040283203125
345,223.79853583333332,345.1786193847656
346,247.4417265,317.9248352050781
347,154.9187295,292.7715759277344
348,113.57777699999998,214.2900848388672
349,61.2354575,116.83203125
350,12.908615333333334,67.18064880371094
351,9.757537666666668,39.297943115234375
352,66.51564483333334,89.02403259277344
353,167.16837133333334,184.92953491210938
354,262.01832633333333,270.0274353027344
355,321.9328988333333,332.4927673339844
356,372.62907666666666,366.2939147949219
357,420.3314818333333,416.10076904296875
358,451.027642,442.9303894042969
359,477.3246605000001,455.5064392089844
360,497.3824708333333,478.8863220214844
361,505.531894,498.2882080078125
362,521.3903513333335,489.9144287109375
363,523.2298858333334,481.50018310546875
364,518.1605380000001,484.0662841796875
365,510.8467541666667,484.852783203125
366,486.2900791666667,482.9022216796875
367,452.6356036333334,475.81414794921875
368,447.5240363333333,473.631591796875
369,438.531038,439.6015625
370,395.26398116666667,413.2355651855469
371,358.6551455,387.2177429199219
372,319.4088296666667,345.903564453125
373,277.4484708333333,305.47186279296875
374,251.41503683333332,278.5054016113281
375,144.65954316666665,204.4364776611328
376,96.63326266666668,102.14631652832031
377,24.828989,63.009063720703125
378,7.983730333333333,22.286376953125
379,61.47899,58.44976806640625
380,152.1666933333333,147.57455444335938
381,242.688726,228.51956176757812
382,311.2031425,307.5342102050781
383,361.9211545,333.37115478515625
384,406.5661815,379.07843017578125
385,405.587563,415.15789794921875
386,427.9884721666667,435.174072265625
387,445.0734653333334,467.9599914550781
388,504.6033230000001,477.2690124511719
389,512.6722318333334,490.85809326171875
390,513.3224458333334,476.3531494140625
391,511.4176721666666,463.481201171875
392,503.6415730000001,462.9660949707031
393,497.08896633333336,471.95001220703125
394,489.198433,448.5201416015625
395,477.3638118333333,444.1624755859375
396,453.55644716666666,402.2679443359375
397,428.3734113333333,387.42498779296875
398,388.48919300000006,373.99774169921875
399,372.0199134999999,316.12481689453125
400,322.270195,276.4111328125
401,276.110554,241.99261474609375
402,184.80822533333333,177.82504272460938
403,85.138409,82.67445373535156
404,27.87818733333334,42.69764709472656
405,9.8746175,24.57049560546875
406,78.63940216666667,63.24763488769531
407,166.86562683333335,156.1451416015625
408,214.9923755,244.95687866210938
409,262.65004883333336,317.1295166015625
410,326.4220233333333,356.75201416015625
411,357.49505416666665,398.0251770019531
412,430.16048533333327,429.319091796875
413,428.23699733333336,452.3832702636719
414,406.2697575,470.396484375
415,475.95675093333335,491.25555419921875
416,452.9235768333333,499.24822998046875
417,416.2675673333333,489.417724609375
418,366.623996,478.2596740722656
419,331.87878033333334,479.6083679199219
420,357.0173833333333,480.98638916015625
421,399.18479083333335,468.76446533203125
422,363.6554461666667,458.75439453125
423,329.89826250000004,422.7713928222656
424,306.5311536666666,400.3872985839844
425,260.8819505,375.33856201171875
426,239.705562,328.13983154296875
427,220.179785,297.1832275390625
428,176.45660966666668,265.1435241699219
429,109.65670133333332,196.44830322265625
430,39.02817133333333,97.17434692382812
431,5.641191833333333,50.45939636230469
432,4.971978166666666,13.219528198242188
433,37.6275265,44.872650146484375
434,91.73876933333337,121.67555236816406
435,140.25684033333332,188.9946746826172
436,216.77554283333333,255.7871551513672
437,309.112784,294.5621337890625
438,335.82147066666664,320.5765075683594
439,401.73742933333335,354.7886962890625
440,430.9494045,379.68402099609375
441,452.119651,396.65045166015625
442,455.2501445,418.49334716796875
443,463.0631961666666,430.2645568847656
444,459.8858638333333,409.0745849609375
445,438.5300575,407.2139892578125
446,463.7141011666666,401.7261962890625
447,431.938354,410.29693603515625
448,424.927836,403.91534423828125
449,453.3662936666667,391.5928955078125
450,409.8446621666667,362.5432434082031
451,403.8366071666667,326.760009765625
452,377.330644,303.26336669921875
453,352.14483583333333,269.7545166015625
454,343.3814719999999,234.85275268554688
455,322.63016516666664,215.7307891845703
456,250.4226445,150.05152893066406
457,153.9017075,62.19725036621094
458,65.25657583333333,30.475372314453125
459,7.771498333333334,33.162994384765625
460,54.81371616666666,62.77577209472656
461,111.24301483333332,140.52053833007812
462,215.79412083333332,218.64141845703125
463,205.8670446666666,290.59661865234375
464,248.3173113333333,315.5458068847656
465,283.6565141666666,354.71356201171875
466,344.377497,388.2467041015625
467,346.174332,407.217041015625
468,390.6038401666666,440.26531982421875
469,419.3348478333334,448.41998291015625
470,473.1490003333334,461.3272705078125
471,455.9718461666666,455.0533447265625
472,418.07444883333335,443.37652587890625
473,407.9887638333333,438.6444396972656
474,389.0377305,441.36572265625
475,440.81871616666666,422.60528564453125
476,354.7774546666667,414.96807861328125
477,358.6264881666666,390.8201904296875
478,290.7397028333333,365.98382568359375
479,313.4677083333334,363.7419738769531
480,269.1743466666666,311.89508056640625
481,243.321566,285.0688781738281
482,235.57356566666664,262.00244140625
483,167.7877473333333,199.65032958984375
484,114.27060466666669,117.04310607910156
485,52.29912783333333,61.80509948730469
486,3.82462,25.813812255859375
487,52.40659416666667,43.38722229003906
488,136.2573665,125.19358825683594
489,219.51877266666668,197.84205627441406
490,297.6520315,278.10040283203125
491,328.83873866666664,310.2120056152344
492,376.89359500000006,359.5265808105469
493,423.9899525,399.89453125
494,442.5532340000001,406.71600341796875
495,469.44370833333335,432.3173828125
496,491.39231316666667,453.87115478515625
497,462.0124835,472.72705078125
498,442.8199948333333,465.3828125
499,450.30870883333336,452.1044006347656
500,452.5518578333334,441.0851135253906
501,465.0881253333333,447.0575866699219
502,462.4640551666667,447.2769775390625
503,461.6577763333333,428.35076904296875
504,460.7588451666667,400.205322265625
505,433.6771621666667,355.5959167480469
506,412.1058746666667,351.6033630371094
507,387.8125265000001,298.8830871582031
508,277.74479966666667,283.97955322265625
509,267.2180103333333,262.53778076171875
510,235.76594666666665,197.52197265625
511,85.46270333333334,109.6729965209961
512,27.156407,52.86836242675781
513,6.906731166666666,27.60931396484375
514,73.64976650000001,76.25100708007812
515,184.523967,176.44451904296875
516,280.7949338333333,275.7747802734375
517,336.64085700000004,343.7933349609375
518,385.4954891666666,381.9596862792969
519,422.4511488333334,420.883056640625
520,427.4188196666667,451.8511962890625
521,435.0643271666667,467.76629638671875
522,486.4245343333333,482.41802978515625
523,501.6418855,501.3047180175781
524,506.5026216666667,497.8406982421875
525,503.5629616666666,498.31243896484375
526,499.1431015,494.5936279296875
527,487.07414933333337,493.6766357421875
528,481.0338961666667,486.1497802734375
529,484.3883505,476.3153076171875
530,458.341172,464.3333740234375
531,439.09625416666665,433.9286193847656
532,443.59140866666667,413.7354736328125
533,357.3960006666667,392.01708984375
534,340.8783798333334,349.5313415527344
535,296.2993416666667,321.11248779296875
536,301.0646118333333,290.674560546875
537,227.4165115,215.31100463867188
538,134.79146033333333,115.0845718383789
539,47.09272733333333,53.40997314453125
540,2.9508645,34.78662109375
541,44.46611049999999,63.57684326171875
542,128.47866900000002,144.8763427734375
543,212.694077,224.69305419921875
544,265.01101616666665,304.79132080078125
545,318.8197828333333,337.04083251953125
546,361.0577488333333,373.07623291015625
547,375.70992416666667,415.37298583984375
548,403.471986,435.6712646484375
549,421.33727883333336,459.87890625
550,435.24056550000006,479.799072265625
551,445.3197391666666,488.8310546875
552,432.6708465,484.96307373046875
553,440.74839483333335,472.91851806640625
554,432.2114958333333,458.9578552246094
555,412.3350235,472.3544921875
556,419.79497483333336,457.5181579589844
557,436.2505086666667,435.83746337890625
558,419.0806885,410.4524230957031
559,401.3574261666667,374.44024658203125
560,380.47422599999993,372.771240234375
561,388.254306,320.67266845703125
562,331.31785933333333,289.4490966796875
563,307.7031585,269.1834411621094
564,227.70858766666663,197.5272216796875
565,133.50734400000002,115.01887512207031
566,43.32506516666666,63.54881286621094
567,4.690502666666667,35.07533264160156
568,64.58391116666667,75.96420288085938
569,155.46831683333332,167.13739013671875
570,271.926501,261.7915954589844
571,336.5315493333333,337.5025329589844
572,385.1430441666666,372.0704345703125
573,418.9720583333333,404.2560119628906
574,442.8263865,445.073486328125
575,463.2820823333333,460.74066162109375
576,482.6492358333334,475.525146484375
577,492.48305833333336,488.5872802734375
578,499.0689043333333,480.10809326171875
579,508.0376086666667,489.173583984375
580,509.7850161666667,484.15899658203125
581,510.6389358333333,484.6575927734375
582,508.806994,486.29119873046875
583,502.20100116666674,468.2777099609375
584,491.1664991666667,467.58392333984375
585,466.3562653333332,436.85748291015625
586,465.1932611666666,410.38641357421875
587,412.9688281666667,397.22833251953125
588,386.03399,346.1412353515625
589,362.89336583333335,313.77099609375
590,312.12630133333334,290.3955383300781
591,219.7643185,213.3059539794922
592,121.06642350000004,115.75057983398438
593,37.75765983333333,61.75300598144531
594,5.223362166666667,29.321975708007812
595,57.22187816666666,64.576171875
596,149.39040966666664,148.6311492919922
597,244.32272333333333,248.8934326171875
598,322.24113116666666,332.2498474121094
599,355.1291076666666,370.01837158203125
600,412.1163071666667,408.5635986328125
601,412.0446191666667,441.56109619140625
602,447.08856900000006,461.00701904296875
603,488.7537471666666,483.6549987792969
604,483.84241433333335,503.12548828125
605,499.5368398333334,497.78802490234375
606,506.1435813333334,503.7947998046875
607,505.1027551666666,489.93988037109375
608,487.9688176666666,483.378662109375
609,483.9157975,479.87347412109375
610,474.1147735,471.67779541015625
611,465.3751643333333,457.2208557128906
612,456.4897126666667,427.9893798828125
613,447.614938,409.3494567871094
614,396.694085,391.1573486328125
615,385.1376545,346.09844970703125
616,346.3824435,322.30108642578125
617,258.281976,284.8302307128906
618,184.27519833333332,209.38290405273438
619,93.52622366666668,109.90463256835938
620,24.898647333333336,49.48504638671875
621,3.93707,22.666534423828125
622,52.514635,53.06761169433594
623,153.20977833333333,137.6236114501953
624,211.9866635,237.14820861816406
625,325.26167200000003,308.9308166503906
626,367.693932,344.19879150390625
627,419.6049566666667,381.4736633300781
628,445.803058,415.3160400390625
629,455.2053566666667,435.1536865234375
630,465.0626135,459.41033935546875
631,462.196946,483.90863037109375
632,470.8336798333333,473.7586364746094
633,495.04890983333325,469.94757080078125
634,478.97375166666666,465.0630187988281
635,473.34258783333337,464.53643798828125
636,393.307519,462.9166259765625
637,389.73129066666667,450.08648681640625
638,420.0900391666666,446.00653076171875
639,379.2008548333333,405.16656494140625
640,290.61994050000004,384.1195068359375
641,231.143467,360.47552490234375
642,233.5931278333333,314.837890625
643,214.27905716666663,288.2014465332031
644,178.632258,259.6059265136719
645,126.61406716666666,175.34085083007812
646,55.10554583333333,79.28507995605469
647,14.813003333333333,46.40472412109375
648,2.1595655,15.010086059570312
649,22.50404066666667,44.20848083496094
650,69.93802566666666,120.53031158447266
651,114.21165299999996,185.9515838623047
652,162.03136366666666,248.8656463623047
653,183.189649,285.66265869140625
654,230.95878650000003,313.8773193359375
655,246.44918816666663,349.6757507324219
656,266.62470750000006,375.2608947753906
657,279.68374316666666,399.17718505859375
658,283.0525916666667,427.74822998046875
659,289.48551983333334,432.3240966796875
660,274.960178,411.07257080078125
661,304.5807293333333,413.473388671875
662,335.4041311666666,401.8013916015625
663,309.81263149999995,413.7608337402344
664,308.5149308333333,401.4975280761719
665,312.955629,389.82470703125
666,300.90639683333336,357.04095458984375
667,259.7948355,320.5479736328125
668,227.888477,299.5634765625
669,205.09474616666668,254.1986541748047
670,166.463464,227.9617919921875
671,132.4680745,214.51918029785156
672,102.45927666666668,142.23501586914062
673,49.319012666666666,59.7386474609375
674,10.051686833333331,32.06269836425781
675,1.4590009999999995,7.6490478515625
676,18.13667183333333,18.138320922851562
677,28.710173333333334,93.98995971679688
678,72.9082895,161.83978271484375
679,131.20229933333334,228.04751586914062
680,144.20962466666666,245.26751708984375
681,255.61649616666668,274.9091796875
682,296.5224318333333,323.260986328125
683,315.4302836666667,351.49591064453125
684,323.607143,376.66143798828125
685,352.832476,385.106689453125
686,359.26519566666667,389.763916015625
687,345.2604875,381.81097412109375
688,379.78070966666667,382.40252685546875
689,364.3197923333333,383.98944091796875
690,363.5325241666667,390.2555236816406
691,370.0575165,379.8433837890625
692,262.25907916666665,375.7222900390625
693,239.6174543333333,341.64385986328125
694,204.18303216666664,309.961181640625
695,166.70738,292.2449951171875
696,133.31845983333335,237.96534729003906
697,139.635318,212.90301513671875
698,145.359078,190.88876342773438
699,94.12014333333332,131.24635314941406
700,45.759028,57.06298828125
701,11.1545845,34.21250915527344
702,3.668893666666667,20.812789916992188
703,35.070721666666664,38.78013610839844
704,98.970743,99.50753021240234
705,160.09668183333332,161.2242431640625
706,208.9769868333333,221.37222290039062
707,251.7453453333333,244.6513671875
708,286.8697638333333,282.5685729980469
709,322.8473903333333,312.22515869140625
710,376.6829386666667,336.4234924316406
711,416.3943721666666,363.489990234375
712,431.2490022666667,387.51068115234375
713,419.72019,385.6797180175781
714,404.23953866666665,384.06158447265625
715,482.1389316666667,385.8524169921875
716,466.1751028333333,375.4440002441406
717,411.6028271666667,372.9869384765625
718,390.1673565,372.2185974121094
719,426.7043955,360.0633850097656
720,434.3255313333333,326.34173583984375
721,423.53706233333344,295.11212158203125
722,372.5134816666666,288.1827697753906
723,371.3777598333334,241.2613983154297
724,325.06402633333335,233.05731201171875
725,283.7514623333333,204.71376037597656
726,186.0434531666667,141.28427124023438
727,73.43734433333333,70.24931335449219
728,40.87619700000001,39.185638427734375
729,2.1844165,10.321426391601562
730,33.8397285,34.685760498046875
731,94.27295016666667,105.715087890625
732,207.73639266666663,191.66297912597656
733,179.7685085,265.33209228515625
734,196.78129616666664,291.9312744140625
735,282.5495935,332.8474426269531
736,321.3533326666667,363.4990234375
737,333.61066016666666,390.1007995605469
738,391.4507016666667,423.009033203125
739,345.0135283333334,433.32318115234375
740,341.05119883333333,455.66162109375
741,391.39617116666665,445.1549987792969
742,379.3771045,439.5400085449219
743,397.6327235,421.93914794921875
744,327.73468916666667,428.03814697265625
745,287.59582349999994,414.91912841796875
746,264.6755598333333,387.8801574707031
747,250.90592216666664,371.96875
748,226.574255,341.22357177734375
749,205.5381095,335.3292541503906
750,163.73299400000002,289.777587890625
751,101.304325,266.0702209472656
752,116.8964695,232.51092529296875
753,72.87182399999999,165.65292358398438
754,46.7985515,91.16613006591797
755,17.67657516666667,31.947586059570312
756,2.618092,31.944061279296875
757,39.28199416666667,31.819580078125
758,108.85982066666668,110.33880615234375
759,182.3101265,184.93017578125
760,268.6647446666667,263.92510986328125
761,325.0278886666666,297.752197265625
762,406.9173825,333.93115234375
763,426.4209951666667,389.57769775390625
764,460.75079249999993,393.4041442871094
765,483.60496716666665,435.377197265625
766,490.8809295,430.68896484375
767,467.6734865,447.60064697265625
768,469.544398,454.022705078125
769,457.5948231666667,438.2625427246094
770,411.3414225,425.15142822265625
771,432.0610001666666,421.1648864746094
772,447.8895193333333,415.96356201171875
773,437.7753253333333,423.48004150390625
774,404.4659591666667,388.4311218261719
775,391.8107473333333,368.26873779296875
776,354.9052171666666,349.7544250488281
777,326.2217911666667,300.09490966796875
778,306.55703616666665,281.9442443847656
779,272.6397971666667,255.02716064453125
780,188.56385733333332,181.98223876953125
781,124.13379700000002,86.58229064941406
782,41.88749183333333,46.052490234375
783,2.141501,26.10101318359375
784,40.7571265,49.3275146484375
785,132.03595033333335,138.01515197753906
786,228.34394666666668,221.84567260742188
787,297.139828,293.37237548828125
788,312.0465346666666,317.199951171875
789,365.4265398333333,363.27899169921875
790,417.34064866666665,397.5067138671875
791,450.771706,417.74493408203125
792,452.09945733333336,445.8841247558594
793,465.7532966666666,457.3157958984375
794,475.2688168333333,472.2430419921875
795,470.7514955,466.35693359375
796,461.7226121666667,455.93072509765625
797,441.084542,447.13299560546875
798,417.2344351666666,438.96728515625
799,428.63902866666666,431.5836181640625
800,437.2537846666666,414.4471130371094
801,421.1384588333333,385.73638916015625
802,369.4566001666667,364.86553955078125
803,373.3819773333333,360.66607666015625
804,360.0896663333333,303.1695556640625
805,302.18951016666665,283.0746154785156
806,243.13564133333333,247.58502197265625
807,184.9125118333333,182.94285583496094
808,102.3672,101.96984100341797
809,34.351012000000004,48.81297302246094
810,1.897003166666666,18.444854736328125
811,23.600622166666668,34.267333984375
812,57.739098166666665,117.90705108642578
813,182.031965,198.32977294921875
814,297.66338,274.3394775390625
